time,accAccuracy,accX,accY,accZ,lightAccuracy,light,magAccuracy,magX,magY,magZ,proxAccuracy,prox,gyrAccuracy,gyrX,gyrY,gyrZ,batteryPercent,isCharging,isUsbCharge,isAcCharge
1399152058380,,,,,,,3,21.119999,-19.32,-67.619995,,,,,,,,,,
1399152058145,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152058415,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152091558,3,0.027240695,-0.013620348,9.79303,,,,,,,,,,,,,,,,
1399152091610,,,,,0,10.0,,,,,,,,,,,,,,
1399152091558,,,,,,,3,20.82,-18.66,-66.78,,,,,,,,,,
1399152088137,,,,,,,,,,,0,5.0,,,,,,,,
1399152091576,,,,,,,,,,,,,0,0.003970624,0.0070249503,-0.008552114,,,,
1399152091610,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152118387,3,0.027240695,-0.027240695,9.820271,,,,,,,,,,,,,,,,
1399152118413,,,,,0,10.0,,,,,,,,,,,,,,
1399152118387,,,,,,,3,20.939999,-18.66,-66.72,,,,,,,,,,
1399152118141,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152118413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152151581,3,0.027240695,-0.013620348,9.79303,,,,,,,,,,,,,,,,
1399152151612,,,,,0,10.0,,,,,,,,,,,,,,
1399152151582,,,,,,,3,21.06,-19.26,-66.54,,,,,,,,,,
1399152148170,,,,,,,,,,,0,5.0,,,,,,,,
1399152151570,,,,,,,,,,,,,0,0.009468411,0.00580322,-0.009162978,,,,
1399152151612,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152178307,3,0.013620348,-0.040861044,9.861132,,,,,,,,,,,,,,,,
1399152178411,,,,,0,10.0,,,,,,,,,,,,,,
1399152178308,,,,,,,3,21.119999,-19.26,-66.659996,,,,,,,,,,
1399152178183,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152178411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152211523,3,0.013620348,-0.027240695,9.833891,,,,,,,,,,,,,,,,
1399152211614,,,,,0,10.0,,,,,,,,,,,,,,
1399152211523,,,,,,,3,21.539999,-19.5,-67.26,,,,,,,,,,
1399152208144,,,,,,,,,,,0,5.0,,,,,,,,
1399152211582,,,,,,,,,,,,,0,0.0033597588,0.010079277,-0.0036651916,,,,
1399152211615,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152238321,3,0.027240695,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399152238411,,,,,0,10.0,,,,,,,,,,,,,,
1399152238322,,,,,,,3,21.48,-19.5,-67.2,,,,,,,,,,
1399152238138,,,,,,,,,,,0,5.0,,,,,,,,
1399152238139,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399152238411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152270312,3,0.040861044,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399152270410,,,,,0,10.0,,,,,,,,,,,,,,
1399152270313,,,,,,,3,20.279999,-18.3,-66.78,,,,,,,,,,
1399152268135,,,,,,,,,,,0,5.0,,,,,,,,
1399152270229,,,,,,,,,,,,,0,0.006414085,0.002443461,-0.0033597588,,,,
1399152270411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152298316,3,0.027240695,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399152298414,,,,,0,10.0,,,,,,,,,,,,,,
1399152298317,,,,,,,3,20.4,-18.359999,-66.78,,,,,,,,,,
1399152298140,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152298414,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152331514,3,0.027240695,-0.013620348,9.79303,,,,,,,,,,,,,,,,
1399152331611,,,,,0,10.0,,,,,,,,,,,,,,
1399152331515,,,,,,,3,20.699999,-18.66,-67.38,,,,,,,,,,
1399152328137,,,,,,,,,,,0,5.0,,,,,,,,
1399152331492,,,,,,,,,,,,,0,0.0033597588,0.009162978,-0.004581489,,,,
1399152331611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152358308,3,0.027240695,-0.040861044,9.79303,,,,,,,,,,,,,,,,
1399152358409,,,,,0,10.0,,,,,,,,,,,,,,
1399152358309,,,,,,,3,20.58,-18.66,-67.439995,,,,,,,,,,
1399152358136,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152358410,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152388517,3,0.013620348,-0.027240695,9.833891,,,,,,,,,,,,,,,,
1399152388623,,,,,0,10.0,,,,,,,,,,,,,,
1399152388518,,,,,,,3,20.46,-18.66,-67.38,,,,,,,,,,
1399152388153,,,,,,,,,,,0,5.0,,,,,,,,
1399152388563,,,,,,,,,,,,,0,0.0018325958,0.00580322,0.0015271631,,,,
1399152388623,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152418351,3,0.013620348,-0.013620348,9.779409,,,,,,,,,,,,,,,,
1399152418410,,,,,0,10.0,,,,,,,,,,,,,,
1399152418352,,,,,,,3,20.46,-18.84,-67.5,,,,,,,,,,
1399152418138,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152418410,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152450738,3,0.027240695,-0.040861044,9.847511,,,,,,,,,,,,,,,,
1399152450809,,,,,0,10.0,,,,,,,,,,,,,,
1399152450738,,,,,,,3,21.18,-19.08,-67.38,,,,,,,,,,
1399152448136,,,,,,,,,,,0,5.0,,,,,,,,
1399152450726,,,,,,,,,,,,,0,0.004886922,0.010995574,-0.004276057,,,,
1399152450809,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152478352,3,0.05448139,-0.013620348,9.79303,,,,,,,,,,,,,,,,
1399152478410,,,,,0,10.0,,,,,,,,,,,,,,
1399152478352,,,,,,,3,21.18,-19.02,-67.439995,,,,,,,,,,
1399152478138,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152478410,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152510314,3,0.027240695,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399152510411,,,,,0,10.0,,,,,,,,,,,,,,
1399152510314,,,,,,,3,21.24,-19.08,-67.5,,,,,,,,,,
1399152508136,,,,,,,,,,,0,5.0,,,,,,,,
1399152510229,,,,,,,,,,,,,0,0.002443461,0.006414085,-0.0036651916,,,,
1399152510411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152538515,3,-0.027240695,-0.05448139,9.779409,,,,,,,,,,,,,,,,
1399152538611,,,,,0,10.0,,,,,,,,,,,,,,
1399152538516,,,,,,,3,21.0,-18.96,-67.56,,,,,,,,,,
1399152538138,,,,,,,,,,,0,5.0,,,,,,,,
1399152538591,,,,,,,,,,,,,0,-0.0015271631,0.004276057,0.0027488936,,,,
1399152538611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152570092,3,0.06810174,-0.027240695,9.847511,,,,,,,,,,,,,,,,
1399152570190,,,,,0,10.0,,,,,,,,,,,,,,
1399152570092,,,,,,,3,20.82,-20.22,-67.799995,,,,,,,,,,
1399152568145,,,,,,,,,,,0,5.0,,,,,,,,
1399152570130,,,,,,,,,,,,,0,0.0070249503,0.0061086523,-0.004581489,,,,
1399152570190,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152598361,3,0.027240695,-0.027240695,9.901993,,,,,,,,,,,,,,,,
1399152598611,,,,,0,10.0,,,,,,,,,,,,,,
1399152598361,,,,,,,3,20.76,-20.4,-67.74,,,,,,,,,,
1399152598138,,,,,,,,,,,0,5.0,,,,,,,,
1399152598556,,,,,,,,,,,,,0,0.26847526,0.0036651916,-0.0015271631,,,,
1399152598611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152628508,3,0.027240695,-0.05448139,9.833891,,,,,,,,,,,,,,,,
1399152628611,,,,,0,10.0,,,,,,,,,,,,,,
1399152628508,,,,,,,3,20.939999,-20.699999,-67.619995,,,,,,,,,,
1399152628186,,,,,,,,,,,0,5.0,,,,,,,,
1399152628580,,,,,,,,,,,,,0,0.0030543262,0.009773844,-0.0030543262,,,,
1399152628611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152658545,3,0.027240695,-0.027240695,9.820271,,,,,,,,,,,,,,,,
1399152658611,,,,,0,10.0,,,,,,,,,,,,,,
1399152658545,,,,,,,3,21.06,-21.24,-67.619995,,,,,,,,,,
1399152658140,,,,,,,,,,,0,5.0,,,,,,,,
1399152658565,,,,,,,,,,,,,0,-0.0033597588,0.005497787,-9.162979E-4,,,,
1399152658611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152688306,3,0.013620348,-0.027240695,9.847511,,,,,,,,,,,,,,,,
1399152688418,,,,,0,10.0,,,,,,,,,,,,,,
1399152688307,,,,,,,3,21.24,-21.359999,-67.56,,,,,,,,,,
1399152688134,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152688418,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152718569,3,0.027240695,-0.06810174,9.765789,,,,,,,,,,,,,,,,
1399152718613,,,,,0,10.0,,,,,,,,,,,,,,
1399152718569,,,,,,,3,21.24,-21.42,-67.439995,,,,,,,,,,
1399152718141,,,,,,,,,,,0,5.0,,,,,,,,
1399152718557,,,,,,,,,,,,,0,0.0018325958,0.004276057,-0.0018325958,,,,
1399152718613,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152748368,3,0.027240695,-0.027240695,9.779409,,,,,,,,,,,,,,,,
1399152748438,,,,,0,10.0,,,,,,,,,,,,,,
1399152748369,,,,,,,3,21.24,-21.66,-67.439995,,,,,,,,,,
1399152748141,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152748438,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152782918,3,0.095342435,-0.027240695,9.874752,,,,,,,,,,,,,,,,
1399152783009,,,,,0,10.0,,,,,,,,,,,,,,
1399152782918,,,,,,,3,20.939999,-20.82,-66.36,,,,,,,,,,
1399152778134,,,,,,,,,,,0,5.0,,,,,,,,
1399152782908,,,,,,,,,,,,,0,0.0033597588,0.005192355,-0.004581489,,,,
1399152783009,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152808381,3,0.027240695,-0.040861044,9.861132,,,,,,,,,,,,,,,,
1399152808412,,,,,0,10.0,,,,,,,,,,,,,,
1399152808381,,,,,,,3,20.88,-20.88,-66.42,,,,,,,,,,
1399152808140,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152808413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152838577,3,0.027240695,-0.027240695,9.79303,,,,,,,,,,,,,,,,
1399152838825,,,,,0,10.0,,,,,,,,,,,,,,
1399152838578,,,,,,,3,20.82,-20.699999,-66.299995,,,,,,,,,,
1399152838154,,,,,,,,,,,0,5.0,,,,,,,,
1399152838766,,,,,,,,,,,,,0,6.1086525E-4,0.004886922,-0.004276057,,,,
1399152838825,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152868309,3,-0.027240695,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399152868412,,,,,0,10.0,,,,,,,,,,,,,,
1399152868309,,,,,,,3,20.64,-20.82,-66.42,,,,,,,,,,
1399152868141,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152868412,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152899387,3,0.027240695,-0.013620348,9.80665,,,,,,,,,,,,,,,,
1399152899613,,,,,0,10.0,,,,,,,,,,,,,,
1399152899387,,,,,,,3,20.46,-20.76,-66.54,,,,,,,,,,
1399152898145,,,,,,,,,,,0,5.0,,,,,,,,
1399152899639,,,,,,,,,,,,,0,0.009468411,0.0106901415,-0.0030543262,1.0,1,0,1
1399152899387,3,0.027240695,-0.013620348,9.80665,,,,,,,,,,,,,,,,
1399152899613,,,,,0,10.0,,,,,,,,,,,,,,
1399152899387,,,,,,,3,20.46,-20.76,-66.54,,,,,,,,,,
1399152898145,,,,,,,,,,,0,5.0,,,,,,,,
1399152899639,,,,,,,,,,,,,0,0.009468411,0.0106901415,-0.0030543262,1.0,1,0,1
1399152928319,3,0.05448139,-0.013620348,9.861132,,,,,,,,,,,,,,,,
1399152928413,,,,,0,10.0,,,,,,,,,,,,,,
1399152928319,,,,,,,3,20.46,-20.699999,-66.6,,,,,,,,,,
1399152928141,,,,,,,,,,,0,5.0,,,,,,,,
1399152928142,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399152928413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152959508,3,0.013620348,-0.027240695,9.942854,,,,,,,,,,,,,,,,
1399152959611,,,,,0,10.0,,,,,,,,,,,,,,
1399152959508,,,,,,,3,20.16,-20.76,-66.96,,,,,,,,,,
1399152958138,,,,,,,,,,,0,5.0,,,,,,,,
1399152959486,,,,,,,,,,,,,0,0.003970624,0.009468411,-0.0067195175,,,,
1399152959611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399152988310,3,0.013620348,-0.05448139,9.765789,,,,,,,,,,,,,,,,
1399152988411,,,,,0,10.0,,,,,,,,,,,,,,
1399152988310,,,,,,,3,20.22,-20.76,-66.96,,,,,,,,,,
1399152988137,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399152988411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153018709,3,0.027240695,-0.027240695,9.833891,,,,,,,,,,,,,,,,
1399153018814,,,,,0,10.0,,,,,,,,,,,,,,
1399153018709,,,,,,,3,20.58,-20.64,-67.08,,,,,,,,,,
1399153018137,,,,,,,,,,,0,5.0,,,,,,,,
1399153018838,,,,,,,,,,,,,0,0.004886922,0.004886922,0.002443461,1.0,1,0,1
1399153018709,3,0.027240695,-0.027240695,9.833891,,,,,,,,,,,,,,,,
1399153018814,,,,,0,10.0,,,,,,,,,,,,,,
1399153018709,,,,,,,3,20.58,-20.64,-67.08,,,,,,,,,,
1399153018137,,,,,,,,,,,0,5.0,,,,,,,,
1399153018838,,,,,,,,,,,,,0,0.004886922,0.004886922,0.002443461,1.0,1,0,1
1399153048315,3,0.040861044,-0.05448139,9.779409,,,,,,,,,,,,,,,,
1399153048413,,,,,0,10.0,,,,,,,,,,,,,,
1399153048315,,,,,,,3,20.4,-20.58,-67.14,,,,,,,,,,
1399153048138,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153048413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153078904,3,0.040861044,-0.027240695,9.820271,,,,,,,,,,,,,,,,
1399153078985,,,,,0,10.0,,,,,,,,,,,,,,
1399153078907,,,,,,,3,20.52,-20.58,-67.2,,,,,,,,,,
1399153078093,,,,,,,,,,,0,5.0,,,,,,,,
1399153078907,,,,,,,,,,,,,0,0.004276057,0.009773844,-0.0036651916,,,,
1399153078985,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153108358,3,0.05448139,-0.040861044,9.861132,,,,,,,,,,,,,,,,
1399153108413,,,,,0,10.0,,,,,,,,,,,,,,
1399153108359,,,,,,,3,20.64,-20.82,-67.26,,,,,,,,,,
1399153108140,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153108413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153139510,3,0.013620348,-0.013620348,9.80665,,,,,,,,,,,,,,,,
1399153139612,,,,,0,10.0,,,,,,,,,,,,,,
1399153139510,,,,,,,3,21.0,-20.88,-67.02,,,,,,,,,,
1399153138137,,,,,,,,,,,0,5.0,,,,,,,,
1399153139605,,,,,,,,,,,,,0,0.006414085,0.004886922,-0.005192355,,,,
1399153139612,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153168368,3,0.095342435,-0.013620348,9.861132,,,,,,,,,,,,,,,,
1399153168413,,,,,0,10.0,,,,,,,,,,,,,,
1399153168369,,,,,,,3,20.939999,-20.76,-67.02,,,,,,,,,,
1399153168140,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153168413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153198570,3,0.027240695,-0.040861044,9.874752,,,,,,,,,,,,,,,,
1399153198811,,,,,0,10.0,,,,,,,,,,,,,,
1399153198571,,,,,,,3,20.88,-20.82,-66.84,,,,,,,,,,
1399153198138,,,,,,,,,,,0,5.0,,,,,,,,
1399153198767,,,,,,,,,,,,,0,0.005192355,0.0067195175,6.1086525E-4,,,,
1399153198811,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153228373,3,0.013620348,-0.040861044,9.861132,,,,,,,,,,,,,,,,
1399153228412,,,,,0,10.0,,,,,,,,,,,,,,
1399153228374,,,,,,,3,21.06,-20.88,-66.84,,,,,,,,,,
1399153228139,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153228412,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153259554,3,0.040861044,-0.05448139,9.80665,,,,,,,,,,,,,,,,
1399153259613,,,,,0,10.0,,,,,,,,,,,,,,
1399153259554,,,,,,,3,21.359999,-21.119999,-67.68,,,,,,,,,,
1399153258141,,,,,,,,,,,0,5.0,,,,,,,,
1399153259581,,,,,,,,,,,,,0,0.0070249503,0.0076358155,-0.0067195175,,,,
1399153259613,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153288387,3,0.027240695,-0.040861044,9.80665,,,,,,,,,,,,,,,,
1399153288411,,,,,0,10.0,,,,,,,,,,,,,,
1399153288387,,,,,,,3,21.42,-21.119999,-67.56,,,,,,,,,,
1399153288135,,,,,,,,,,,0,5.0,,,,,,,,
1399153288136,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399153288411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153319554,3,0.013620348,-0.027240695,9.888372,,,,,,,,,,,,,,,,
1399153319611,,,,,0,10.0,,,,,,,,,,,,,,
1399153319555,,,,,,,3,21.42,-21.42,-67.799995,,,,,,,,,,
1399153318138,,,,,,,,,,,0,5.0,,,,,,,,
1399153319564,,,,,,,,,,,,,0,0.0076358155,0.011301007,-0.0061086523,,,,
1399153319611,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153348308,3,0.05448139,-0.027240695,9.833891,,,,,,,,,,,,,,,,
1399153348410,,,,,0,10.0,,,,,,,,,,,,,,
1399153348309,,,,,,,3,21.48,-21.42,-67.74,,,,,,,,,,
1399153348138,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153348410,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153378709,3,0.027240695,0.027240695,9.833891,,,,,,,,,,,,,,,,
1399153378811,,,,,0,10.0,,,,,,,,,,,,,,
1399153378709,,,,,,,3,21.42,-21.119999,-67.56,,,,,,,,,,
1399153378134,,,,,,,,,,,0,5.0,,,,,,,,
1399153378835,,,,,,,,,,,,,0,0.007330383,0.006414085,-0.003970624,,,,
1399153378836,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153378709,3,0.027240695,0.027240695,9.833891,,,,,,,,,,,,,,,,
1399153378811,,,,,0,10.0,,,,,,,,,,,,,,
1399153378709,,,,,,,3,21.42,-21.119999,-67.56,,,,,,,,,,
1399153378134,,,,,,,,,,,0,5.0,,,,,,,,
1399153378835,,,,,,,,,,,,,0,0.007330383,0.006414085,-0.003970624,,,,
1399153378836,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153408359,3,0.013620348,0.027240695,9.79303,,,,,,,,,,,,,,,,
1399153408440,,,,,0,10.0,,,,,,,,,,,,,,
1399153408360,,,,,,,3,21.18,-21.06,-67.32,,,,,,,,,,
1399153408174,,,,,,,,,,,0,5.0,,,,,,,,
1399153408175,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399153408441,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153442910,3,-0.013620348,-0.040861044,9.779409,,,,,,,,,,,,,,,,
1399153443010,,,,,0,10.0,,,,,,,,,,,,,,
1399153442910,,,,,,,3,21.06,-20.16,-66.84,,,,,,,,,,
1399153438136,,,,,,,,,,,0,5.0,,,,,,,,
1399153443002,,,,,,,,,,,,,0,0.0027488936,0.0067195175,-0.0067195175,,,,
1399153443010,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153468353,3,0.013620348,0.027240695,9.80665,,,,,,,,,,,,,,,,
1399153468409,,,,,0,10.0,,,,,,,,,,,,,,
1399153468354,,,,,,,3,21.18,-19.98,-66.84,,,,,,,,,,
1399153468135,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153468409,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153502118,3,0.05448139,-0.05448139,9.752169,,,,,,,,,,,,,,,,
1399153502211,,,,,0,10.0,,,,,,,,,,,,,,
1399153502118,,,,,,,3,21.0,-20.64,-67.14,,,,,,,,,,
1399153498138,,,,,,,,,,,0,5.0,,,,,,,,
1399153502203,,,,,,,,,,,,,0,0.009162978,0.009162978,-0.006414085,,,,
1399153502211,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153528358,3,0.05448139,-0.027240695,9.779409,,,,,,,,,,,,,,,,
1399153528412,,,,,0,10.0,,,,,,,,,,,,,,
1399153528359,,,,,,,3,20.88,-20.76,-67.2,,,,,,,,,,
1399153528139,,,,,,,,,,,0,5.0,,,,,,,,
1399153528140,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399153528412,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153558891,3,0.027240695,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399153558985,,,,,0,10.0,,,,,,,,,,,,,,
1399153558891,,,,,,,3,21.0,-20.58,-66.9,,,,,,,,,,
1399153558093,,,,,,,,,,,0,5.0,,,,,,,,
1399153558904,,,,,,,,,,,,,0,0.0067195175,0.0070249503,-0.005192355,,,,
1399153558986,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153588306,3,0.027240695,-0.027240695,9.833891,,,,,,,,,,,,,,,,
1399153588405,,,,,0,10.0,,,,,,,,,,,,,,
1399153588306,,,,,,,3,20.82,-20.52,-66.78,,,,,,,,,,
1399153588133,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153588405,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153620313,3,0.027240695,-0.027240695,9.847511,,,,,,,,,,,,,,,,
1399153620433,,,,,0,10.0,,,,,,,,,,,,,,
1399153620313,,,,,,,3,21.0,-20.64,-66.659996,,,,,,,,,,
1399153618162,,,,,,,,,,,0,5.0,,,,,,,,
1399153620406,,,,,,,,,,,,,0,0.0021380284,0.012217305,-0.009468411,,,,
1399153620433,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153648381,3,-0.027240695,-0.027240695,9.670447,,,,,,,,,,,,,,,,
1399153648410,,,,,0,10.0,,,,,,,,,,,,,,
1399153648381,,,,,,,3,21.0,-20.64,-66.72,,,,,,,,,,
1399153648135,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153648410,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153682114,3,0.027240695,-0.013620348,9.80665,,,,,,,,,,,,,,,,
1399153682212,,,,,0,10.0,,,,,,,,,,,,,,
1399153682115,,,,,,,3,20.4,-20.4,-67.08,,,,,,,,,,
1399153678136,,,,,,,,,,,0,5.0,,,,,,,,
1399153682015,,,,,,,,,,,,,0,0.004581489,0.0106901415,-0.004276057,,,,
1399153682212,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153682114,3,0.027240695,-0.013620348,9.80665,,,,,,,,,,,,,,,,
1399153682212,,,,,0,10.0,,,,,,,,,,,,,,
1399153682115,,,,,,,3,20.4,-20.4,-67.08,,,,,,,,,,
1399153678136,,,,,,,,,,,0,5.0,,,,,,,,
1399153682239,,,,,,,,,,,,,0,0.004886922,0.011911872,-0.005497787,1.0,1,0,1
1399153708381,3,0.027240695,-0.013620348,9.820271,,,,,,,,,,,,,,,,
1399153708413,,,,,0,10.0,,,,,,,,,,,,,,
1399153708381,,,,,,,3,20.52,-20.4,-67.08,,,,,,,,,,
1399153708141,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153708413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153742114,3,0.027240695,-0.05448139,9.861132,,,,,,,,,,,,,,,,
1399153742210,,,,,0,10.0,,,,,,,,,,,,,,
1399153742114,,,,,,,3,21.779999,-21.539999,-67.26,,,,,,,,,,
1399153738135,,,,,,,,,,,0,5.0,,,,,,,,
1399153742135,,,,,,,,,,,,,0,0.0067195175,0.0067195175,-0.004276057,,,,
1399153742210,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153768382,3,0.027240695,-0.040861044,9.80665,,,,,,,,,,,,,,,,
1399153768414,,,,,0,10.0,,,,,,,,,,,,,,
1399153768383,,,,,,,3,21.779999,-21.48,-67.32,,,,,,,,,,
1399153768140,,,,,,,,,,,0,5.0,,,,,,,,
1399153768141,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399153768414,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153799512,3,0.027240695,-0.027240695,9.861132,,,,,,,,,,,,,,,,
1399153799612,,,,,0,10.0,,,,,,,,,,,,,,
1399153799513,,,,,,,3,21.6,-20.88,-66.96,,,,,,,,,,
1399153798137,,,,,,,,,,,0,5.0,,,,,,,,
1399153799417,,,,,,,,,,,,,0,0.0061086523,0.003970624,-0.005192355,,,,
1399153799612,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153799512,3,0.027240695,-0.027240695,9.861132,,,,,,,,,,,,,,,,
1399153799612,,,,,0,10.0,,,,,,,,,,,,,,
1399153799513,,,,,,,3,21.6,-20.88,-66.96,,,,,,,,,,
1399153798137,,,,,,,,,,,0,5.0,,,,,,,,
1399153799640,,,,,,,,,,,,,0,0.0070249503,0.0061086523,-0.005192355,,,,
1399153799641,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153828308,3,0.040861044,-0.027240695,9.80665,,,,,,,,,,,,,,,,
1399153828411,,,,,0,10.0,,,,,,,,,,,,,,
1399153828309,,,,,,,3,21.66,-20.939999,-66.84,,,,,,,,,,
1399153828137,,,,,,,,,,,0,5.0,,,,,,,,
1399153828138,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,
1399153828411,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153858752,3,0.013620348,-0.027240695,9.861132,,,,,,,,,,,,,,,,
1399153858813,,,,,0,10.0,,,,,,,,,,,,,,
1399153858753,,,,,,,3,21.66,-20.699999,-66.84,,,,,,,,,,
1399153858142,,,,,,,,,,,0,5.0,,,,,,,,
1399153858837,,,,,,,,,,,,,0,0.004581489,0.004886922,-0.0027488936,1.0,1,0,1
1399153858752,3,0.013620348,-0.027240695,9.861132,,,,,,,,,,,,,,,,
1399153858813,,,,,0,10.0,,,,,,,,,,,,,,
1399153858753,,,,,,,3,21.66,-20.699999,-66.84,,,,,,,,,,
1399153858142,,,,,,,,,,,0,5.0,,,,,,,,
1399153858837,,,,,,,,,,,,,0,0.004581489,0.004886922,-0.0027488936,1.0,1,0,1
1399153888383,3,0.013620348,-0.013620348,9.820271,,,,,,,,,,,,,,,,
1399153888412,,,,,0,10.0,,,,,,,,,,,,,,
1399153888383,,,,,,,3,21.42,-20.699999,-67.2,,,,,,,,,,
1399153888140,,,,,,,,,,,0,5.0,0,0.0,0.0,0.0,,,,
1399153888413,,,,,,,,,,,,,,,,,1.0,1,0,1
1399153919513,3,0.040861044,-0.027240695,9.79303,,,,,,,,,,,,,,,,
1399153919614,,,,,0,10.0,,,,,,,,,,,,,,
1399153919513,,,,,,,3,20.82,-20.58,-67.439995,,,,,,,,,,
1399153918141,,,,,,,,,,,0,5.0,,,,,,,,
1399153919471,,,,,,,,,,,,,0,0.00580322,0.0033597588,-0.009468411,,,,
